Customer Id,Forename,Surname,Age,Income,Debt,Creditscore,Company Name,Addressline,City,Postcode,Phone,Additional Information
C023852,Daniel,Osborne,11-Aug-84,279,,,AllianceBernstein L.P.,243 Consumers Rd.,Lower Bullingham,HR2 2KD,151-521-3367,
C023856,Bernadette,Rogers,23-Dec-71,4914,,,Arun Mantex Ltd.,Industriestrasse 21,Ruthrieston,AB1-7OB,181-693-6011,brogers@arunmantexlt.com
C023894,Cedric,Cooke,20-Dec-97,4993,,,Armeta Solutions,203 Creststone Cir,Rudry,CF83 9QG,864-458-5000,
C023919,Patricia,Cresswell,27-Sep-94,80,3.165,1,Acero Corp.,126 High Street,East Helmsdale,KW8 7VV,214-555-2871,
C023948,Raymond,Hill,13-Sep-60,2277,,,Alert Fire Protection Systems Pvt. Ltd.,550 Rte. 202-206,Clipston,LE164UF,206-490-8010,
C023957,Robert,Forsyth,23-Apr-79,2078,,,Amstrin Healthcare Ltd.,"163, quai du docteur Dervau",Olney,MK46-1MI,130-378-2301,
C023959,Nadine,Helfrich,05-Nov-78,3202,,,Aquadrant,Swan Lane,Mannel,PA77 9CF,190-143-4932,n_helfrich@aktrnt.com
C023993,Simon,Sutherland,17-Jun-82,4488,,,American Sunrise Insurance Services,915 Secaucus Rd,Shrivenham,SN6-8SM,146-975-9335,s.sutherland@amr.com
C023996,Lynda,Curnow,19-Sep-51,3267,,,Amit Commercial Co. Ltd.,Point Courrier 21 A2,Benton,ex32 0qr,130-391-9929,lyn.curnow@amtkmrslklt.com
C024024,Jamie,Ebbage,15-Dec-64,2502,,,Agence pour la Biom�decine,Edisonbaan 14a,Chislehurst Caves,br70mc,510-446-3906,
C024044,Abdul,Rahman,17-Jul-66,2345,,,Andsome & Company,12001 Lackland Road,Irby Upon Humber,DN37 3XL,120-153-3676,
C024064,Anil,Nayyar,18-Jan-99,3562,,,Advance Crop Solutions Ltd.,13707 NE 8,Conisholme,ln11 5qe,121-485-3203,
C024085,Michael,Lamacraft,13-Apr-99,4598,,,84 Lumber Company,1300 N Market St,Spa Common,nr28 7fl,018-754-7083,mic.lamacraft1@lmrkmp.com
C024091,Judith,Surridge,27-Nov-83,1082,,,Allstate Insurance Company,1 North Dale Mabry Hwy.,Tollerton,YO61 5ZD,171-463-4247,jud_surridge@allstateinsu.com
C024109,Thomas,Roderick,09-Jun-84,1180,,,Alagendran Benefit Fund Ltd.,12770 Merit Dr.,Dunbog,KY14 9QA,192-573-8506,
C024133,Michel,Georgy,27-Sep-85,0,3,0,ABP Pensioenen,36A Vernon Road,Great Driffield,YO25 0SX,440-171-2867,mgeorgy4@abppensioene.com
C024134,Dawn,Morris,12-Aug-76,2555,,,Arizona Department of Public Service,100 Executive Dr.,Trerule Foot,PL125GI,601-460-8437,dawnmorris@arsntprtmntf.com
C024165,Dennis,Armson,01-Oct-64,1639,,,Ampro Products Ltd.,Boulevard Reyersalan 70,Oulton,nr115lu,121-252-5610,
C024173,Nigel,Christian,18-Sep-78,3540,,,Asian Renewable Energy Pvt. Ltd.,133 Terminal Ave.,Mortimer West End,RG7 1MX,118-769-1975,nchristian@asi.com
C024179,Paul,Blount,27-Sep-96,44,0.415,0,Ace INA Holdings,80 Bishopsgate,Checkendon,RG8 4DG,013-074-5220,
C024191,Dean,Hatfield,27-Sep-93,444,12.75,2,Aarkay Food Products Ltd.,698 BELAIR ROAD,Neyland,SA73-4WE,440-190-8245,dea_hatfield@aar.com
C024216,Mary,Taylor,08-Jul-89,1205,,,"Apparel Group, Ltd",Provinzial Allee 1,Wycombe Marsh,HP11 8MD,177-037-0814,
C024220,Dayal,Patel,23-Jan-65,367,,,Afore Banamex,3 Harbour Drive,Elmswell,ip304oy,141-589-9524,daypatel@afrpnmks.com
C024290,Nicholas,Lamb,16-May-80,2426,,,Almas Y Lafamilia,2300 NE Brookwood Pkwy,Lethendy,PH24MC,171-494-3647,nicholas_lamb@almasylafami.com
C024301,Rober,Brown,02-Aug-60,631,,,Ashok Leyland Finance Ltd. [merged],Le Parc Tower,Clanville,SP11 4MI,197-365-6708,r.brown@axkllntfnnsl.com
C024326,Julian,Stribling,04-May-56,859,,,"Allianz Pojstovna, a.s.",6340 NW 5th Way,Ardley,ox6 8sb,141-525-7800,
C024335,Andrew,Kearne,06-Jan-84,1824,,,"24 Hour Fitness Worldwide, Inc.",1300 N Market St,Whiteshill,GL6 1CG,440-115-9773,a_kearne1@hourfitnessw.com
C024339,Diane,Wells,27-Sep-94,551,11.75,2,A F L Pvt. Ltd.,Pp 4A120 Angel Centre,Solsgirth,FK147BP,713-555-2565,dwells@afl.com
C024352,Jack,Foley,08-Mar-61,780,,,Ashapura Claytech Ltd.,Oak House,Gyfelia,LL13 0IA,121-233-8642,jfoley@axprkltklt.com
C024402,Marsha,Lloyd,14-Nov-87,4662,,,Asian International Network Ltd.,N82 W13118 Leon Rd,Dinas,sa33 6ns,555-694-5343,marsha.lloyd2@asi.com
C024406,Linda,Thomas,10-Mar-54,3101,,,Antelec Ltd.,2 Dashwood Land Road,Shenstone Woodend,WS144VA,184-724-8607,lin_thomas5@antlklt.com
C024433,Neil,Lossock,09-Apr-84,3973,,,American Italian Pasta,275 Saratoga Avenue,Swinefleet,DN14 9OB,165-178-7184,n.lossock7@americ.com
C024452,Rashpal,Singh,01-Sep-95,3975,,,"ASAP Software, Inc.",1405 S. Belt line Rd,Chapel Allerton,BS266ND,197-876-2181,rashpal_singh3@aspsft.com
C024454,Kenneth,Harrison,15-Mar-66,1188,,,Agmotex Fabrics Ltd.,1100 North Glebe Rd.,Craigie,ka1 1op,150-373-6749,
C024466,Margaret,Davies,02-Aug-51,3782,,,Amcor Rentsch AG,4111 E. 37th St. North,Kirkoswald,CA106RA,130-374-0416,mar.davies5@amcorr.com
C024502,John,Kendal,19-Dec-95,3804,,,Andersen,200 Wildwood Pkwy,Adsborough,TA2 8EY,194-921-9370,jkendal@and.com
C024504,Charles,Owen,27-Sep-92,0,2.54,0,A T S Elgi Ltd.,"Prime Point, 2096 Coventry Rd",Dallington,TN21 6DF,012-845-3850,cha.owen@ats.com
C024531,Martin,Elliott,18-Jan-77,2452,,,AOL France,None,Downton On The Rock,SY8 2GH,180-326-4168,m.elliott@alf.com
C024545,Steven,Anderson,01-Mar-61,3379,,,Asian Industries & Enterprises Sa Ltd.,2100 Exectutive Drive,Ashfold Crossways,rh130jp,525-728-3000,
C024561,Andrew,Ayers,14-Jul-86,3336,,,Arun Processors Ltd.,Apianstrasse 5,Drumoak,AB31 0QJ,120-525-7715,andrew_ayers@arunprocesso.com
C024577,Maureen,Weston,16-Dec-99,4893,,,Amphire Solutions Inc.,1 Rond Point Maurice Bellonte,Childswickham,WR129IG,185-849-2678,mau.weston@amphir.com
C024579,Mohammed,Rai,27-Sep-96,184,5.085,0,Accenture LLC (federal),Endeavour House (6TH Flr),Geuffordd,sy22 7hs,020-875-2900,mohrai@accent.com
C024586,Brian,Duncan,28-Apr-68,4087,,,Alpharma Limited,PO Box 10129,Gallowstree Elm,dy75jl,171-485-0521,bri_duncan4@alfrmlmtt.com
C024590,David,Chapman,06-Nov-74,1569,,,Ashish Polyplast Ltd.,1804 Embarcadero Rd.,Searby,dn38 0kk,190-871-7526,davchapman2@ash.com
C024592,Robert,Jenkins,22-Nov-68,4249,,,Allstate Insurance Company of Canada,P. O. Box 1121,Lane End,DE55 4UP,171-463-4349,r.jenkins3@alsttnsrnskm.com
C024595,Raymond,Bosworth,27-Feb-85,473,,,Asc Enterprisee,Wigmore Place,Gellywen,SA338WJ,150-862-4135,
C024608,Daniel,Nash,06-Jun-94,512,,,Ajilon Consulting,P.O. Box 222,Marley Hill,NE16 5NM,165-043-2357,danielnash@ajilon.com
C024610,Maria,Hammond,07-Sep-89,478,,,Aristo Finance & Invsts. Ltd.,770 L St.,Balls Cross,GU28 1YK,186-423-6319,m_hammond@aristofinanc.com
C024616,Keeley,Mundy,03-May-88,1849,,,Almatis GmbH,2501 N. Military Trail,Fasagrianach,IV230IT,184-738-0021,kmundy5@almatisgmbh.com
C024617,Paul,Hanson,19-Oct-73,434,,,Amsterdam RAI,"1, Avenue du Mar�chal Devaux",Llechcynfarwy,LL65-1DT,130-378-2306,
C024630,Kenneth,Jones,22-Aug-75,2981,,,Amrutanjan Drugs & Chemicals Ltd.,25 Avenue Matignon,Barway,CB7 2SL,171-684-1534,
C024635,Jeane,Jackson,09-Apr-84,1607,,,Alex Lee Inc.,PO Box 94616-N,Snead,sy159oi,123-456-7678,jea.jackson@alexle.com
C024651,Craig,Hardwick,20-Sep-69,885,,,ANDAVIS GmbH,11030 Circle Point Road,Loftus,TS13-0FL,194-921-9396,
C024676,Neil,Starkie,15-Oct-83,4743,,,Ashok Leyland Ltd.,Starlaw Park,Crakehill,YO75US,190-860-7780,neistarkie@axkllntlt.com
C024704,Carl,Scaysbrook,13-Feb-52,294,,,airwave mm02 ltd,IM Invoicing Processing Center,Hazelhead,ab10kq,141-457-7336,cscaysbrook@arfmlt.com
C024706,John,Wilkes,27-Sep-93,327,1.5,6,Active Business Consult Inform,"Progress House,",Rockwell End,rg94vt,440-162-8643,
C024714,Alan,Swales,27-Sep-83,2000,0.08,1,A T E Marketing Pvt. Ltd.,#5 BEL AIR SOUTH PARKWAY,Cnoc,hs23ps,440-115-9773,
C024720,Caroline,Cooke,23-Jan-55,3314,,,"Aporia Solutions, Inc.",One CVS Dr.,Little Salkeld,ca105jo,177-026-2826,c_cooke@aprslxnsnk.com
C024722,Wendy,Yarwood,08-Dec-67,409,,,Ankit Yarns Ltd.,500 - 1333 West Broadway,Broad Green,MK43-8VM,162-684-4482,
C024739,Michael,Varden,19-Aug-62,797,,,Algonquin College,Corporate Finance,Bowlish,BA4 6LW,151-045-2651,
C024763,Norah,Hunter,03-Jan-72,1263,,,Allen Laboratories Ltd.,5720 Stoneridge Dr.,Conisholme,ln117nh,415-498-1925,
C024777,Shirley,Greenwood,09-Aug-58,1061,,,Akasaka Electronics Ltd. [merged],P.O. Box 892,Anwoth,DG7 1FQ,141-554-3040,shirleygreenwood@akasak.com
C024786,Alison,Smith,15-Oct-64,4461,,,Advance Bank AG,3725 Dove Creek Cir,Hill Top,SO42 6RR,131-042-6530,
C024807,Kenneth,Brampton,05-Dec-58,2192,,,"Allegheny Energy, Inc.",P.O. Box 14325,Islibhig,hs23zm,415-752-0850,
C024810,Margaret,Bowyer,21-Sep-92,4238,,,A B C Tube Inds. Ltd.,18 Daresbury Close,Ardfern,PA31 7PC,024-431-8661,
C024829,John,Norchi,11-Aug-70,341,,,Art Leather Ltd.,121 River Street,Ropsley,NG33 8VC,140-489-8478,johnnorchi@artlea.com
C024855,Margaret,Foster,23-Apr-67,1055,,,Ashok Fashions Ltd.,22 Burrington Close,Darras Hall,NE20 7SB,120-374-1751,mar.foster@axk.com
C024865,Phillip,Collinson,27-Sep-97,0,7,0,Accord Cotsyn Ltd.,James Yard,Horkesley Heath,co6 1jj,713-555-3833,
C024871,Andrew,Rix,14-Jul-58,1427,,,Artillegence Bio-innovations Ltd.,Postbus 16068,Great Malvern,WR14 6BK,205-902-7552,
C024883,Mark,Robins,27-Sep-85,11177,0.54,0,A T L Textiles Ltd.,"3rd Floor, Norfolk House",Varteg,NP46PX,440-118-9924,
C024885,Kathryn,Yates,02-Nov-83,1178,,,Ashutosh Castings Ltd.,801 East Jefferson,Colkirk,NR21 4XX,527-805-9000,
C024911,Gertrude,Powell,09-Jun-60,4777,,,Ahluwalia Mining Ltd.,PO Box 641570,Radley,OX14 6HY,253-439-5436,g_powell@allmnnklt.com
C024915,Derek,Keeble,27-Sep-78,0,4,0,ABM Industries Incorporated,"Dalmore House, 310 St.Vincent Street",Bessingby,YO16 0BV,302-555-1219,der.keeble@abmindustrie.com
C024929,Jacqueline,Pirie,23-Aug-96,1960,,,Alcatel Business System,1 Tower Place West,Swalwell,NE16 0MO,120-637-7214,
C024938,Annette,Templar,10-Apr-63,4031,,,Andersen Corporation,1 Busch Place,Ashwicken,PE32 1JN,194-921-9399,a.templar@andersencorp.com
C024949,Ioan,Wilson,02-Dec-00,3772,,,Alas Corporation,3636 Executive Center Drive,St Ives,bh242sl,184-754-9650,ioan.wilson9@alskrp.com
C024951,Keith,Hutchinson,23-Aug-77,1901,,,Advance Petrochemicals Ltd.,1043 S. 14th Court,Dolywern,LL20 6XR,151-273-2556,
C025003,Rebecca,Follows,27-Jun-74,792,,,Ashika Properties Pvt. Ltd.,"Level 3, 100 Market Street",Longnor,sk172on,170-324-8841,rebfollows@axk.com
C025009,Martin,Powell,14-Aug-88,1611,,,Amradeep Industries Ltd.,DIRR DPIL/LOG,Gorran Haven,PL26 3QQ,171-684-1136,
C025020,Madeleine,Arnett,27-Sep-86,0,0,1,A B M Securities Ltd.,3038 E 35th St,Hadley Wood,EN4-2ID,512-555-1187,madarnett3@abmsec.com
C025050,James,Allan,27-Jan-58,4116,,,ASA,"5, Pl. Ville-Marie",Halton,LL14 1NZ,191-462-0640,j_allan@asa.com
C025051,Raymond,Robinson,11-Mar-62,4102,,,Agrex Inc.,PO Box 429186,Newlands Of Geise,KW14 8DC,180-556-0168,ray.robinson0@agrexi.com
C025084,Tracy,Scarborough,06-Jun-58,1893,,,Air Canada,5330 E. 31st Street,Tealby,LN8-6FG,120-692-5041,t.scarborough@arknt.com
C025123,Ruth,Mitchell,27-Sep-63,314,0.5,0,A C C Concrete Ltd.,Prospect West,Woodsford,DT2 5CF,713-555-2625,
C025180,Paul,Chappell,21-Jun-93,1333,,,Akasha Syncotex Ltd.,1833 Kalakaua Ave.,Tonbridge,TN9 1DX,141-522-2887,paulchappell@akashasyncot.com
C025185,Trevor,Guest,27-Sep-90,0,0.625,0,A K Capital Services Ltd.,2701 Kirkwood Hwy,Whitfield,NE47 6VK,303-555-3605,
C025210,George,Turner,08-Jul-68,2437,,,Arun Varun Trade & Invst. Ltd.,Friedensallee 254,Pant Pastynog,ll16 7yw,404-506-6274,
C025212,Richard,Colella,25-Jun-58,2259,,,5 Square System,6228 Michigan Ave,St Margarets,HR2-3FS,406-555-3623,
C025218,Roy,Tookey,14-Jun-77,2528,,,Allied Property And Casualty Insurance Company,"Vidyasagar Building, 2nd Floor",Buckland Tout Saints,TQ7 5DL,165-038-5500,r_tookey@alt.com
C025219,Dianne,Mooy,04-Feb-84,4323,,,Artheon Finance Ltd.,301 University Blvd.,Berriedale,KW76MA,184-338-3336,dia_mooy@artheonfinan.com
C025226,Kulvinder,Sandhu,13-Jun-85,4366,,,AIM Inc.,1001 International Blvd,Frimley,GU16 7HT,120-692-5036,kulvinder.sandhu0@aiminc.com
C025267,Mina,Costigan,14-May-61,4540,,,Aksh Optifibre Ltd.,1 Horace Mann Plaza,New Mill,TR20 4VD,192-573-8507,mina_costigan1@akshoptifibr.com
C025271,Milovan,Rasovic,16-Apr-55,867,,,Alchem International Ltd.,P.O. Box 1750,Westbrook,RG20-8LS,184-767-3302,m_rasovic@alchemintern.com
C025345,Ann,Mansfield,27-Sep-96,50,10.335,1,A O K In-house B P O Services Ltd.,10740 Research Blvd,London,WC99 1ES,440-208-6954,
C025358,Michael,Corfield,02-Sep-56,501,,,Albatross Security & Investigation Services Ltd.,Bucklersbury House,North Cornelly,CF33 6CP,181-877-5825,
C025368,Giovanna,Faulkner,09-Oct-63,271,,,Asoka Mills Ltd. [merged],Bahnhofstrasse 9,Wearhead,DL13 3DX,552-132-0694,giofaulkner@aso.com
C025384,Paul,Mcaninly,04-Apr-59,2888,,,Andhra Valley Power Supply Co. Ltd. [merged],5201 Leesburg Pike Ste 400,Upper Boddington,NN11-7PA,171-333-1655,
C025395,Susan,Murray,08-Dec-95,2274,,,Agentes,2 Blue Hill Plaza,Ledwell,OX7 1KB,194-947-5495,
C025419,Wendy,Waters,23-Jul-52,2329,,,Asia Pacific Commodities Ltd.,30 Eglinton Ave W,Grogport,PA286QH,548-441-6400,wen.waters@aspsfk.com
C025424,Kevin,Hunt,06-Jun-72,4124,,,Agarpara Jute Mills Ltd.,P.O. Box 750,East Heslerton,YO17-7KB,131-031-9600,kev.hunt3@agarparajute.com
C025429,Paul,Carrington,08-Sep-62,4670,,,Apollo Gleneagles Hospitals Ltd.,55 Rue Verrerie,Sand,ze21cy,177-075-2350,p.carrington@aplklnklsspt.com
C025431,Martin,Currell,27-Sep-83,0,2.75,6,A R C Inc Poolservice And Repair,Great Eastern House,Tocher,AB51 2XY,240-555-9021,
C025450,Irene,Brown,16-Apr-91,1401,,,Anil Starch Products Ltd. [merged],"Av. Lib. Bernardo O""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Higgins",Rosemarkie,IV10 2TE,132-372-0748,i_brown@ani.com
C025451,David,Berry,01-Oct-57,4998,,,American Home Shield Corporation,H5 TBA eastbase,Mains Of Pittrichie,AB2 8WK,165-178-7154,davidberry@americanhome.com
C025461,John,Foxall,26-Oct-68,4438,,,Advanced Computer Technology Inc.,One i2 Place,Grasmere,LA224HK,131-269-3366,jfoxall7@atfnst.com
C025501,Raymond,Nicklin,28-Feb-76,2010,,,Appollo Fibres Ltd. [merged],2000 Highland Road,Peninver,PA28 9SL,177-052-1647,ray.nicklin@appoll.com
C025503,Wayne,Pickering,22-Jul-61,2577,,,Antarctic Industries Ltd.,Route des Jeunes 1,Fearnhead,WA2-3HU,170-369-1617,way.pickering@antarcticind.com
C025504,Sandra,Vinti,07-Dec-68,531,,,Anagha Estates Ltd.,Building 19,Sherfield English,SO51-4EL,185-854-6209,
C025534,Kathleen,Mason,13-Jul-85,4741,,,"Airgas, Inc.",FedEx Express Vendors Services,London,EC50 1VQ,150-332-1635,
C025565,Gillian,Stevens,27-Sep-68,2732,0.205,11,Abhishek Finance Co. Ltd.,Abbey Life House,West Woodhay,rg209lr,406-555-3323,
C025603,John,Lancashire,15-Aug-65,1299,,,Agarwal Industrial Corpn. Ltd.,PO Box 370,Wootton,SY7 1VY,171-496-1753,johnlancashire@agarwalindus.com
C025631,Kevin,Bateman,27-Sep-87,33,1.375,3,Accuride International GmbH,55 Basinghall Street,Parkeston,CO12 4HJ,019-486-3008,kbateman7@accurideinte.com
C025647,Stephen,Duffell,15-Oct-57,999,,,Andhra Farm Chemicals Corpn. Ltd.,50 Century Blvd.,Campsey Ash,ip134ap,151-363-9165,sduffell@andhrafarmch.com
C025681,James,Uglow,23-Nov-93,3316,,,Alfred Herbert (india) Ltd.,Administrative Computing Services,Ashton,pe82mg,181-877-5771,
C025710,Vanda,Morgan,10-Aug-73,1108,,,Allianz Global Risks,3003 Summit Blvd.,Coad s Green,PL15 9XB,160-232-8200,
C025727,John,Palin,03-Oct-55,374,,,Ametek,333 N Sam Houston Pkwy E,Ardoyne,AB52 4PF,192-587-5259,john.palin@amtk.com
C025774,Catherine,Mattocks,02-Mar-80,2222,,,Alliant Foodservice Inc.,3333 Old Milton Parkway,Shenton,cv133wu,151-532-7437,cat_mattocks@allian.com
C025794,David,Williams,27-Sep-96,351,8.5,0,Adi Rasayan Ltd.,Basisweg 30,Newton Le Willows,DL8 3MH,612-277-0111,david_williams@adirasayanlt.com
C025795,David,Hancox,19-Oct-77,4566,,,Amalgamated Transpower (india) Ltd.,One Nationwide Plaza,Ewen,GL7 2FR,171-467-2387,dav.hancox@amalga.com
C025801,Fateh,Bhatoy,27-May-55,4237,,,"Alexander & Baldwin, Inc.",4301 Wilson Blvd.,Stifford s Bridge,WR13-8IJ,120-637-7285,f_bhatoy8@alksntrpltnn.com
C025806,Peter,Day,11-Mar-77,880,,,"Analytika, Inc.",Chaseside,Ditchley,OX8-3SG,130-376-8420,
C025808,Mary,Thomas,08-May-93,2459,,,Alliance Consulting,Hafenweg 46,South Common,bn8 7jt,141-549-8201,mar_thomas1@allian.com
C025811,Andrew,Lunson,13-Jan-61,3201,,,Aryan Pesticides Ltd. [merged],Am Platz der Republik,Kingswinford,dy60ps,130-159-5121,a.lunson@aryanpestici.com
C025827,Robert,Tarver,12-May-89,3585,,,Ashima Dyecot Ltd.,124 Pleasant St,Stowmarket,IP14 9YO,181-348-3209,rtarver7@ashima.com
C025833,Gillian,Crawford,27-Sep-00,100000,22,0,Abhinandan Leasing & Finance Ltd.,"ACG House, 48a Old Steine",Bourn,CB3 1XP,512-555-1167,gillian_crawford@abhina.com
C025848,Elizabeth,Lines,28-Jun-53,3301,,,Altru Health System,3901 Dallas Pkwy,Pant Gwyn,LL40 1FZ,121-345-2200,e_lines7@alt.com
C025875,James,Hosie,26-Nov-83,2167,,,Affiliation Networks Inc.,Attn: Team C,Chilcombe,DT62LV,194-950-9441,james_hosie@affiliationn.com
C025883,Christopher,Plewman,27-Sep-97,150,1.835,1,A P Steel Re-rolling Mill Ltd.,211 N Union St,Dumfin,G84-3WZ,713-555-2621,christopher.plewman@apstlrrlnkml.com
C025889,Robert,Thomas,19-Dec-60,658,,,ArthroCare Corp.,483 Bay St.,Velindre,ld35ve,843-339-6584,rthomas1@arthro.com
C025921,Margaret,Dutton,09-Feb-91,1047,,,Anil Biochem Ltd.,2728 N. Harwood,Willerby,YO12 2TQ,121-323-6518,mar_dutton@anilbiocheml.com
C025942,Yvonne,Blackborow,13-Dec-73,2172,,,A B C Auto Interior Decorators,617 N 2nd Ave,Eastgate,NR10-3JN,240-555-3322,
C025949,Mark,Nash,17-Sep-57,448,,,Assam Industrial Devp. Corpn. Ltd.,14 Oak Park,Nymet Rowland,EX17 5YR,551-125-6987,
C025957,Douglas,Thom,23-Aug-81,2126,,,Americana Ships Limited Co.,2011 Crystal Dr Ste 900,Kelton,DG1 6KU,180-852-7777,
C025959,John,Harvey,27-Sep-90,5000,13.5,2,A R I Consolidated Investments Ltd.,20 Greenwich Ave,Elstob,TS21 9SF,017-324-5761,
C025963,Sue,Harley,27-Sep-94,0,0.17,0,Accenture,10 Hickman St,Craigandaive,PA23 5XN,022-207-8249,sueharley0@aksntr.com
C025977,Aaron,Patterson,03-Aug-68,1690,,,Aircraft Fueling Systems,Airport Building 119,Carey,HR2 6DC,150-332-1700,a.patterson3@arkrftflnkss.com
C026002,Peter,Lake,25-Jan-61,3963,,,Amba Promoters & Developers Pvt. Ltd.,15407 McGinty Rd. W.,Port St Mary,IM9 2WJ,141-566-7134,
C026012,Michael,Paget,05-May-58,2739,,,21st Century Insurance Group,1201 31ST AVE,Garshall Green,st18 6bz,020-866-7114,mic_paget9@21s.com
C026015,Ivor,Thomas,01-Oct-57,1710,,,Alliance Unichem Plc,"ShellMex House, Strand",Boughton,pe33 6od,415-564-7332,i.thomas@allianceunic.com
C026019,Sandra,Luff,10-Sep-60,4034,,,3R Holdings,925 BEDFORD ST,Wennington,RM13 8HF,025-934-3148,s.luff@3rhold.com
C026045,Bridie,Godfrey,13-Jul-81,145,,,Alumasc Precision Limited,301 W. Bay St.,East Wellow,SO51-3TP,171-467-1727,bgodfrey@alumas.com
C026049,Andrew,Ayres,17-Nov-52,4314,,,Ajeet Seeds Ltd.,Fruitweg 17,Househill,iv12 0ty,165-043-2267,andrewayres@ajeetseedslt.com
C026085,Carol,Gennard,13-Jul-74,4016,,,Amarshiv Optical Ltd.,3241 Westerville Rd.,Wickwar,GL12 5SF,141-566-7002,c_gennard@amarshivopti.com
C026094,Alexander,Nash,22-Sep-89,2389,,,Aspen Developers Pvt. Ltd.,9600 SW Barnes Rd  Ste 200,East Thirston,NE65-5IK,525-258-7200,
C026098,Marjorie,Roberts,25-May-90,2923,,,1969 Enterprises,88 North Drive,Fenton,PE172XX,313-563-9900,mar.roberts0@ntrprs.com
C026106,John,Shanahan,12-Sep-86,2075,,,Applied Card Services,NOT PROVIDED,Hawley,DA2 5UH,167-825-0590,j.shanahan@appliedcards.com
C026112,Shane,Kilcline,01-Oct-60,4663,,,Amgen Inc.,55 Old FP Rd.,Euxton,pr7 6ww,192-587-5262,skilcline1@amg.com
C026122,Ian,Watts,23-Oct-76,3737,,,A B C Commercial Co. Ltd.,10300 MILL RUN CIRCLE,Troutbeck Bridge,LA236EZ,512-555-1221,
C026123,Kevin,Fuller,19-May-72,1150,,,ADT Tyco,5 rue Ain Asserdoune,Grantshouse,td118ek,131-042-6535,k_fuller8@adttyco.com
C026158,Janet,Padmore,18-May-75,2156,,,Assam Financial Corpn.,Beech House,Knightcote,CV335IM,524-499-1066,
C026170,Paul,Browning,03-Jul-65,2222,,,Albridge Solutions,333 Main St.,Dodington,ta55zy,120-637-7831,paul.browning@alp.com
C026171,Geoffrey,Hencher,27-Sep-95,278,11,1,A R Packaging Systems Ltd.,10311 Club Creek Dr,Llansoy,NP50KD,313-555-3355,
C026181,Jane,Kenney,27-Sep-21,2300,7.54,14,A S M Shipping Ltd.,12-14 Pepper Street,Craigens,PA44 4XK,017-847-5336,jane_kenney8@asm.com
C026214,Christopher,Deith,09-Dec-55,1672,,,AllAdvantage.com,1001 Frontier Rd.,Bosley,SK11 9OJ,141-524-3658,
C026240,Samuel,Chapman,27-Sep-95,283,0.79,1,Adaytum UK,Postbus 2400,Earlston,TD4 0DE,178-640-3911,s_chapman2@attmk.com
C026279,Ann,Davis,09-May-73,3919,,,Anjani Agrico Implements Ltd.,100 First Stamford Place,Hart,ts27 8sm,131-061-4859,a_davis@anjaniagrico.com
C026280,Mark,Kirby,27-Sep-93,6,0.415,2,"ACH Direct, Inc.",3804 GARROW ST,Middleton,PE32 7FU,024-724-5031,mkirby@ach.com
C026294,Nicola,Pearson,28-May-95,816,,,Asian Paints Industrial Coatings Ltd.,Whiddon Valley,Blades,DL11 8UC,552-138-0429,npearson8@asianp.com
C026304,Frederick,Price,19-Dec-62,4082,,,American Medical Association,2035 State Route 27,Bridgend,ab359mw,651-787-2726,fprice@amrknmtklssx.com
C026327,Stuart,Wilkes,27-Sep-96,0,5,0,Adisons Precision Instruments Mfg. Co. Ltd.,Postzone ROK,Linford,ss176ys,141-579-6256,
C026330,Arthur,Dennis,14-Jun-59,4880,,,2Touch Acxiom,2814 CLEBURNE ST,Nether Kinmundy,ab42 4uo,440-208-6958,arthur_dennis@2touchacxiom.com
C026334,Moira,Williams,27-Sep-96,204,0.25,0,Abhinandan Investments Ltd.,Qsp Birmingham Business Park,Pentlepoir,SA69 3LW,406-555-2991,
C026381,Karen,Redfern,27-Sep-99,40,0.165,0,Aastha Broadcasting Network Ltd.,N 3RD ST,Low Bentham,la29wd,440-171-3935,kredfern0@aastha.com
C026407,Stephen,Ellis,10-Aug-67,4325,,,Aristocrat Leisure Industries Pty Ltd,569 Lady Lake Rd. W,Westhampnett,PO20 6HG,171-953-5666,
C026423,Reginald,Jones,05-Nov-71,1141,,,Arintex Global Ltd.,2525 Water Ridge Pkwy # C,Debden,CB11 3AA,404-572-4600,regjones@arn.com
C026442,Susan,Dudley,27-Sep-48,3376,15,14,A T E Industries Pvt. Ltd.,3650 S 72nd St,Portskerra,kw147yq,017-613-4240,sus_dudley@atntstrspftl.com
C026444,Lisa,Barrall,04-Jun-85,3740,,,Anand Duplex Ltd.,Glaxo Wellcome House,Warwick,CV34-2ZY,130-376-8107,
C026476,Suzanne,Turner,03-Jun-54,2684,,,AP/PSI,14201 NW 60th Ave.,The Mumbles,SA3 9FY,186-496-8672,s_turner4@appsi.com
C026491,David,Reeson,08-Nov-73,904,,,Anshuni Commercials Ltd.,3 rue Joseph Monier,Branthwaite,CA7-1JV,133-669-8186,davreeson@anshunicomme.com
C026492,Anthony,Bowen,26-Jan-65,3046,,,Alliance Concept Informatique,140 Caspian Ct.,Hoyland,s749yi,144-336-7284,a_bowen@allian.com
C026506,Derek,Saffhill,18-Jan-77,2016,,,ALU Menziken AG,315 Park Ave. South,Woolverstone,IP9 1RU,171-467-1719,derek_saffhill@almnsknk.com
